video_id,LABEL,title,description,likes,comments,views
GzJhqhEnOM0,REAL,If I Could Tell You Just One Thing - Official Trailer,"In this new special premiering on Priyanka’s YouTube channel on March 27, Priyanka meets three inspirational women to discuss their one piece of advice for life and share some of their own incredible stories. From fashion icon Diane von Fürstenberg, sports pioneer Simone Biles and Hollywood actress Awkwafina, If I Could Tell You Just One Thing explores powerful female thought and culture leaders breaking the mold and setting their own agenda.",111913,2459,4872734
xfT7T9UYvwM,REAL,"Global Goals Awards, United Nations General Assembly 2017","Subscribe to stay updated with more videos. Just ""CLICK"" on the below links :
Subscribe to YouTube @ http://bit.ly/PriyankaChopraLive
Like us on Facebook @ https://www.facebook.com/priyankachopra
Follow us on Twitter @ https://twitter.com/priyankachopra",2147,91,94561
rbBsxz9uFD4,REAL,"Day 1 in Harare, Zimbabwe - UNICEF","Subscribe to stay updated with more videos. Just ""CLICK"" on the below links :
Subscribe to YouTube @ http://bit.ly/PriyankaChopraLive
Like us on Facebook @ https://www.facebook.com/priyankachopra
Follow us on Twitter @ https://twitter.com/priyankachopra
Follow us on Instagram @ https://instagram.com/priyankachopra",751,31,32762
Kts3RIrBpGo,REAL,PC and Mannara,"PC in support of Mannara at the Zid music success party. 

Subscribe to stay updated with more videos. Just ""CLICK"" on the links below :
Subscribe to YouTube @ http://bit.ly/PriyankaChopraLive
Like us on Facebook @ https://www.facebook.com/priyankachopra
Follow us on Twitter @ https://twitter.com/priyankachopra",960,43,59661
xPR_Z8M1J80,REAL,Priyanka Chopra - Swachh Bharat Abhiyan | Teaser,"PC took the Swachh Bharat challenge. Stay tuned to know what happened next.

Subscribe to stay updated with more videos. Just ""CLICK"" on the below links :
Subscribe to YouTube @ http://bit.ly/PriyankaChopraLive
Like us on Facebook @ https://www.facebook.com/priyankachopra
Follow us on Twitter @ https://twitter.com/priyankachopra",539,24,40606
Fg4USLv88zg,REAL,Priyanka Chopra - Swachh Bharat Abhiyan | Teaser 2,"""There's about 10 feet of garbage here, but I'm going to make sure I put in all my resources to rehabilitate this entire neighbourhood.""

Subscribe to stay updated with more videos. Just ""CLICK"" on the below links :
Subscribe to YouTube @ http://bit.ly/PriyankaChopraLive
Like us on Facebook @ https://www.facebook.com/priyankachopra
Follow us on Twitter @ https://twitter.com/priyankachopra",730,64,58508
bbY0nSfSea8,REAL,Emmys 2017,"Subscribe to stay updated with more videos. Just ""CLICK"" on the below links :
Subscribe to YouTube @ http://bit.ly/PriyankaChopraLive
Like us on Facebook @ https://www.facebook.com/priyankachopra
Follow us on Twitter @ https://twitter.com/priyankachopra",2319,70,131476
AY0dXLE1gLM,REAL,Priyanka Chopra's Hair and Makeup Guide | Little Black Book | Harper's BAZAAR,"Priyanka Chopra entered the beauty pageant circuit at the age of 17—so she knows a thing or two about beauty. But nothing prepared her for the constant glam time that comes with being an actress—she spends 2 hours in the hair and makeup chair every day.

In episode three of Chopra's BAZAAR series Little Black Book, she introduces us to her glam team and breaks down some of her most iconic hair and makeup looks.

Subscribe to Harper's Bazaar: http://bit.ly/SUBSCRIBEtoBAZAAR

https://www.facebook.com/HarpersBazaar
https://twitter.com/harpersbazaarus
https://www.instagram.com/harpersbazaarus/
https://www.pinterest.com/harpersbazaar/?auto_follow=1",49141,1211,4888027
cGXuAlndfjM,REAL,Deepika Padukone Gets Ready for the Met Gala | Vogue,"Indian actress Deepika Padukone went for her most adventurous look yet, with inspirations that ranged from deep sea documentaries to Barbie.  

Director: Talia Collis 
DP: Rachel Batashvili
Sound: Lily Van Leeuwen
Editor: Leah Boatright

Still haven’t subscribed to Vogue on YouTube? ►► http://bit.ly/vogueyoutubesub
Want to hear more from our editors? Subscribe to the magazine ►► http://bit.ly/2wXh1VW
 
ABOUT VOGUE
Vogue is the authority on fashion news, culture trends, beauty coverage, videos, celebrity style, and fashion week updates. 

Deepika Padukone Gets Ready for the Met Gala | Vogue",317527,7255,25630455
EP4ttCDVJ3U,REAL,Priyanka Chopra's best style moments,Our favourite Priyanka Chopra outfits of all time,11959,238,1055397
XFIYBjKOetY,REAL,Deepika Padukone's best red-carpet moments,"Deepika Padukone isn't one to shy away from a dramatic gown. The actress has worn some truly statement-making dresses, here's 11 of her best moments on the red carpet: 
https://www.harpersbazaar.com/uk/fashion/style-files/g30608329/deepika-padukone-best-red-carpet-fashion-dresses/

https://www.harpersbazaar.com/uk/

https://www.instagram.com/bazaaruk/

https://www.facebook.com/harpersbazaaruk

https://twitter.com/BazaarUK

https://www.pinterest.co.uk/bazaaruk/",43935,912,4467715
K5zRxtXc27s,REAL,Aamir Khan's Exclusive Interview On 'Dhoom 3' & The Truth Of Box Office Figures,"In the second part of his Bollywood Hungama exclusive with Broadband Head Faridoon Shahryar, Aamir Khan speaks about his unique point of view on the Box Office figures in Hindi films. He also clarifies on the news reports that the ticket prices of Dhoom 3 are being hiked. Must watch!",501,26,77753
RiANSSgCuJk,REAL,"Kabir Singh – Official Trailer | Shahid Kapoor, Kiara Advani | Sandeep Reddy Vanga | 21st June 2019","Presenting the official trailer of #KabirSingh!  His love has no boundaries and passion that makes him Unstoppable! Meet Dr Kabir Rajveer Singh!
Releasing on 21st June 2019 

Starring–Shahid Kapoor and Kiara Advani
Director – Sandeep Reddy Vanga
Producer – Bhushan Kumar, MuradKhetani, Krishan Kumar &AshwinVarde
Co-Producer – VinodBhanushali
Cinematography – Santhana Krishnan Ravichandran
Associate Producer – NirajKishor Kothari
Dialogues - Siddharth – Garima
Editor – Aarif Sheikh
Sound Design – Sync Cinema
Background Score – HarshavardhanRameshwar
Executive Producer – JatinPawanGirotra
Production Designer – MansiDhruv Mehta
Casting Director – Mukesh Chhabra CSA
First Assistant Director – Praatiek Dodeja

#KabirSinghTrailer #ShahidKapoor #KiaraAdvani 
___

Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",1598083,70012,109244797
G62HrubdD6o,REAL,Baahubali 2 - The Conclusion | Official Trailer (Hindi) | S.S. Rajamouli | Prabhas | Rana Daggubati,"Book your tickets now - https://goo.gl/12LfwW & https://goo.gl/F20n59

The most awaited trailer of the year is finally here. After years of wait, the second instalment to the Baahubali series is ready to hit the theatres. It's bigger, better & grander. 

Baahubali 2 - The Conclusion in cinemas on 28th April, 2017.

Presented by Karan Johar & AA Films
Directed by S.S. Rajamouli

Baahubali 2 stars Prabhas, Rana Daggubati & Anushka Shetty.

Join the conversation - #Baahubali2

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaMovies

Follow us on
http://www.twitter.com/DharmaMovies
https://www.instagram.com/dharmamovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",897606,38381,127957421
uAVBJX2GILI,REAL,"'JAB WE MET' - Video Jukebox | Kareena Kapoor, Shahid Kapoor | Full Video Songs | T-Series","Presenting the video jukebox from the Bollywood movie ""Jab We Met"" exclusively on T-series. The film stars Kareena Kapoor and Shahid Kapoor in the lead role. Enjoy all the full video songs From Mauja Hi Mauja to Tum Se Hi all in one video. :)

Do Share and comment on your favorite song & Hit Like if you Love all the songs in this collection! 

SUBSCRIBE 👉 http://bit.ly/TSeriesYouTube for Latest Hindi Songs 2020! 

♪TRACKLIST♪ 
MAUJA HI MAUJA -  00:00
TUM SE HI -  03:49
NAGADA NAGADA -  07:51
YE ISHQ HAI -  11:22
AAO MILO CHALO - 15:46
AAOGE JAB TUM - 19:35

SONG CREDITS:
SONG: MAUJA HI MAUJA
SINGER: MIKA SINGH
MUSIC: PRITAM
LYRICS: IRSHAD KAMIL
MUSIC LABEL: T-SERIES

SONG: TUM SE HI
SINGER: MOHIT CHAUHAN
MUSIC: PRITAM
LYRICS: IRSHAD KAMIL
MUSIC LABEL: T-SERIES
 
SONG: NAGADA NAGADA
SINGER: SONU NIGAM,JAVED ALI
MUSIC: PRITAM
LYRICS: IRSHAD KAMIL
MUSIC LABEL: T-SERIES
 
SONG: YE ISHQ HAI
SINGER: SHREYA GHOSHAL
MUSIC: PRITAM
LYRICS: IRSHAD KAMIL
MUSIC LABEL: T-SERIES
  
SONG: AAO MILO CHALO
SINGER: SHAAN,USTAD SULTAN KHAN
MUSIC: PRITAM
LYRICS: IRSHAD KAMIL
MUSIC LABEL: T-SERIES
 
SONG: AAOGE JAB TUM
SINGER: USTAD RASHID KHAN
MUSIC: SANDESH SANDILYA
LYRICS: FAAIZ ANWAR
MUSIC LABEL: T-SERIES

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",7328,766,491760
ENsjnS_k-ks,REAL,"HIGHWAY - Video Jukebox | A.R Rahman | Alia Bhatt, Randeep Hooda | Full Video Songs | T-Series","Presenting full video songs, video Jukebox from the Bollywood movie ""Highway"" The music is composed by music maestro A.R Rahman and lyrics are penned by Irshad Kamil, Kash, Krissy, Sant Kabir.

HIGHWAY - Starring Alia Bhatt & Randeep Hooda, Directed by Imtiaz Ali and Music by A.R. Rahman 

TRACKLIST 
PATAKHA GUDDI - 00:00
MAAHI VE - 04:08
SOOHA SAAHA - 06:17
HEERA - 11:51
KAHAAN HOON MAIN - 14:05
PATAKHA GUDDI (MALE VERSION) - 18:15
TU KUJA - 22:34

Song Details:
1. Song: PATAKHA GUDDI
Movie: HIGHWAY
Singer: SULTANA, JYOTI NOORAN
Music: A.R. RAHMAN
Lyrics: IRSHAD KAMIL
Music on T-SERIES

2. Song: MAAHI VE 
Movie: HIGHWAY
Singer: A.R. RAHMAN
Music: A.R. RAHMAN
Lyrics: IRSHAD KAMIL
Music on T-SERIES

3. Song: SOOHA SAAHA
Movie: HIGHWAY
Singer: ZEB Zeb BANGASH, ALIA BHATT
Music: A.R. RAHMAN
Lyrics: IRSHAD KAMIL
Music on T-SERIES

4.Song: HEERA
Movie: HIGHWAY
Singer: SHWETA PANDIT
Music: A.R. RAHMAN
Lyrics: SANT KABIR
Music on T-SERIES

5. Song: KAHAAN HOON MAIN
Movie: HIGHWAY
Singer: JONITA GANDHI
Music: A.R. RAHMAN
Lyrics: IRSHAD KAMIL
Music on T-SERIES

6. Song: PATAKHA GUDDI ( MALE VERSION )
Movie: HIGHWAY
Singer: A.R. RAHMAN
Music: A.R. RAHMAN
Lyrics: IRSHAD KAMIL
Music on T-SERIES

7. Song: TU KUJA
Movie: HIGHWAY
Singer: SUNIDHI CHAUHAN
Music: A.R. RAHMAN
Lyrics: IRSHAD KAMIL
Music on T-SERIES
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",6950,832,431137
MdjuGC6FW5U,REAL,"Ek Villain Full Songs -Video Jukebox | Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh","Presenting the Video Jukebox - Full Songs from the Bollywood movie  ""Ek Villain"" starring Sidharth Malhotra, Shraddha Kapoor and Riteish Deshmukh. Listen & Enjoy all the #HindiSongs Don't forget to leave your response in the comment section.

#EkVillain #FullVideoSongs
♫TRACKLIST ♫
GALLIYAN ►00:00
HUMDARD ► 05:08
ZAROORAT ►09:17
BANJAARA ► 13:57
AWARI ► 19:22
GALLIYAN (UNPLUGGED) ► 22:48

SONG CREDITS 
Song: GALLIYAN
Singer: ANKIT TIWARI
Lyrics: MANOJ MUNTASHIR
Music: ANKIT TIWARI
Mixed and Mastered by Eric Pillai( Future Sound Of Bombay)
Music Label: T-Series

Song: HUMDARD
Singer: ARIJIT SINGH
Lyrics: MITHOON
Music: MITHOON
Mixed and Mastered by Eric Pillai( Future Sound Of Bombay)
Music Label: T-Series

Song: ZAROORAT
Singer: MUSTAFA ZAHID
Lyrics: MITHOON
Music: MITHOON
Mixed and Mastered by Eric Pillai( Future Sound Of Bombay)
Music Label: T-Series

Song: BANJAARA
Singer: MOHD. IRFAN
Lyrics: MITHOON
Music: MITHOON
Mixed and Mastered by Eric Pillai( Future Sound Of Bombay)
Music Label: T-Series

Song: AWARI
Singer: ADNAN DHOOL, MOMINA MUSTEHSAN
Lyrics: RABBI AHMED, ADNAN DHOOL (SOCH)
Music: RABBI AHMED, ADNAN DHOOL (SOCH)
Mixed and Mastered by Eric Pillai( Future Sound Of Bombay)
Music Label: T-Series

Song: GALLIYAN (UNPLUGGED)
Singer: SHRADDHA KAPOOR , ANKIT TIWARI
Lyrics: MANOJ MUNTASHIR
Music: ANKIT TIWARI
Mixed and Mastered by Eric Pillai( Future Sound Of Bombay)
Music Label: T-Series


Don't forget to share it with your friends!!!!
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",16486,982,1560272
_kqYtFOSsg8,REAL,Student Of The Year - Making - Part 4,"Watch the Making of 'Student Of The Year' - Part 4

Directed by Karan Johar
Starring: Sidharth Malhotra, Alia Bhatt & Varun Dhawan
Produced by Hiroo Johar & Gauri Khan
Music by Vishal & Shekhar

To know more about 'Student Of The Year':

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on: 
https://www.facebook.com/SOTYOfficial

Follow us on: 
https://www.twitter.com/SOTYOfficial

Circle us on Google+
https://plus.google.com/+DharmaMovies

View: www.sotythefilm.com",8464,269,1302215
2QoHBgGLDng,REAL,A 'Gamla' Story - Kabhi Khushi Kabhie Gham - Comedy Week,"Ever been in a situation where you try to fix a mistake & only land up making it worse? That's the story of Anjali's life...

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies

Watch More Comedy Scenes
http://www.youtube.com/playlist?list=PLLlUPygAcL2W491r6l3HwE2IuVEWZg8ei",317056,4507,77032015
7uY1JbWZKPA,REAL,"Kabhi Khushi Kabhie Gham - Official Trailer - Amitabh Bachchan, Shahrukh Khan, Hrithik Roshan, Kajol","Kabhi Khushi Kabhie Gham 'It's all about loving your parents' - a beautiful film by Karan Johar about relationships and bringing families together.

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",26128,792,9758607
u9CaWsUppMY,REAL,"Good Looks, Good Looks & Good Looks! - Kabhi Khushi Kabhie Gham - Comedy Week","It's time to go to prom; and only the best of the best get the opportunity to take gorgeous Pooja to the same! But what happens when Pooja's choice of date isn't as willing?

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies

Watch More Comedy Scenes
http://www.youtube.com/playlist?list=PLLlUPygAcL2W491r6l3HwE2IuVEWZg8ei",176413,3025,33324631
y2pBnyUfsHo,REAL,"Poo Bani Parvati - Emotional Scene - Kabhi Khushi Kabhie Gham - Kajol, Shahrukh Khan","They might live away from each other, but there isn't a single day that they don't miss each other, that's how strong their family bonds are.

Kabhi Khushi Kabhie Gham - a beautiful film about relationships and bringing families together.

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",282579,2866,65476788
hI2LF37PrqU,REAL,"Anjali Going Away - Emotional Scene - Kuch Kuch Hota Hai - Shahrukh Khan, Kajol, Rani Mukerji","Goodbye's are never easy, especially when it is your best friend!

Kuch Kuch Hota Hai, Karan Johar's debut direction that stands to be one of the best romantic movies till date. Starring Shah Rukh Khan, Kajol & Rani Mukerji.

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",316426,6720,75028294
8yMp310t9Uc,REAL,"A Stranger or Companion - Movie Scene - Kabhi Alvida Naa Kehna - Shahrukh Khan, Rani Mukherjee","Sometimes a stranger can know you more than a close one. When Dev and Maya met for the first time, little did they know their destiny.

Kabhi Alvida Naa Kehna, one of Karan Johar's Best Work till date, Starring ShahRukh Khan, Preity Zinta, Rani Mukherji, Abhishek Bachchan, Amitabh Bachchan.

The films available for download on iTunes:

For fans in India
http://bit.ly/KANK-iTunes

For fans in US
http://bit.ly/KANK-iTunes-US

For fans in UK
http://bit.ly/KANK-iTunes-UK

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaProductions

Follow us on
http://www.twitter.com/DharmaMovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",34670,809,7044470
TIE92mUvSsw,REAL,Dhadak | Official Trailer | Janhvi & Ishaan | Shashank Khaitan | Karan Johar,"Book your tickets now - https://goo.gl/eqwLyt

""When two worlds collide, they become one""

Dhadak is a journey of young, pure, unconditional and a fierce first love that fights fate.

Meet Madhukar and Parthavi, two young and passionate individuals who make a safe haven of their own when they fall in love. But as their love grew, so did their problems when their families reject their love. Torn between society and families, their fate becomes uncertain but their love stands strong.

Presenting Janhvi & Ishaan

From the director of Humpty Sharma Ki Dulhania & Badrinath Ki Dulhania, presenting Dhadak, an adaptation of the Marathi blockbuster, Sairat.

धड़क , एक  जवान , पवित्र  और  अनोखी  पहले  प्यार  की  कहानी  है  जो  अपने  प्यार  के  लिए  अपने  किस्मत  से  लड़ते  हैं |

मिलिए  मधुकर  और पार्थवी  से , दो  जवान  और  बेफिक्र  प्रेमी  जो  अपने  पहले  प्यार  को  जन्नत  बना  लेते  हैं| लेकिन  जैसे  जैसे  इनका  प्यार  बढ़ता  है  वैसे  वैसे  कठिनाईयां  भी , जब  इनका  परिवार  इनके  प्यार  को  ठुकरा  देता  है| परिवार और समाज के हाथो में इनका प्यार अनिश्चित होने के बावजूद भी इनका प्यार अटूट है |

Release Date: 20th July 2018
Written and Directed by: Shashank Khaitan
Produced by: Karan Johar, Zee Studios, Hiroo Yash Johar, Apoorva Mehta
Music by: Ajay-Atul
Music on: Zee Music Company

Join the conversation - #Dhadak

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaMovies

Follow us on
http://www.twitter.com/DharmaMovies
https://www.instagram.com/dharmamovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",695809,54848,68210178
HZth2fjonIY,REAL,Kareena Kapoor Khan's Pregnancy Monologue | Good Newwz | Akshay Kumar,"One of Kareena's finest on screen performance, where she masterfully encapsulated the plight of a doting mother. 

Check out her beautiful performance on Good Newwz, streaming now on Amazon Prime Video.

#GoodNewwz #KareenaKapoorKhan #AkshayKumar

Subscribe for regular updates: 
http://goo.gl/tBtxtt

Like us on: 
http://www.facebook.com/DharmaMovies

Follow us on:
http://www.twitter.com/DharmaMovies

https://www.instagram.com/dharmamovies",6675,324,314801
FJrpcDgC3zU,REAL,"Zindagi Na Milegi Dobara | Official Trailer | Hrithik Roshan, Farhan Akhtar, Abhay Deol","Stream & watch back to back Full Movies only on Eros Now - https://goo.gl/GfuYux

The much awaited heavily star studded movie of the year is here. Check out the exclusive theatrical trailer of Zindagi Na Milegi Dobara starring Hrithik Roshan, Abhay Deol, Katrina Kaif, Farhan Akhtar and Kalki Koechlin. The film is a bonding story about three friends. Zindagi Na Milegi Dobara is directed by Zoya Akhtar.

Film – Zindagi Na Milegi Dobara
Music – Shankar-Ehsaan-Loy
Actor – Hrithik Roshan, Abhay Deol, Farhan Akhtar & Katrina Kaif
Produced by – Farhan Akhtar & Ritesh Sidhwani
Directed by - Zoya Akhtar 

To watch more log on to http://www.erosnow.com/
For all the updates on our movies and more:
https://www.youtube.com/ErosNowMoviesPreview
https://twitter.com/#!/ErosNow
https://www.facebook.com/ErosNow
https://www.facebook.com/erosmusicindia
https://plus.google.com/+erosentertainment
https://www.instagram.com/erosnow",30320,748,2233252
WuMWwPHTSoY,REAL,"Dil Dhadakne Do Full Video Song | Zindagi Na Milegi Dobara | Hrithik Roshan, Farhan Akhtar","Check out full video song ""Dil Dhadakne Do"" from movie ""Zindagi Na Milegi Dobara"" starring Hrithik Roshan, Kartina Kaif,Farhan Akhtar, Abhey Deol, Kalki Koechin and others.

------------------------------------------------------------------------------------------------------
Download Song Beat: https://songbeat.onelink.me/8lJC/TSeriesSongBeat
------------------------------------------------------------------------------------------------------


Song: Dil Dhadakne Do
Singer: Suraj Jagan, Joi Barua, Shankar Mahadevan 
Music Director: Shankar Ehsaan Loy
Lyrics: Javed Akhtar
Music Label: T-Series 

For Latest Updates

SUBSCRIBE our channel for unlimited entertainment
http://www.youtube.com/tseries

 


Like us on Facebook
http://www.facebook.com/tseriesmusic

Follow us
http://www.twitter.com/_Tseries",119147,2787,22671865
yDv0WSgXJVg,REAL,"""Senorita Zindagi Na Milegi Dobara"" Full HD Video Song | Farhan Akhtar, Hrithik Roshan, Abhay Deol","For more awesome videos SUSBCRIBE our channel - http://goo.gl/DatSF

Enjoy full HD video of ""Senorita"" from movie ""Zindagi Na Milegi Dobara"" starring Farhan Akhtar, Hrithik Roshan, Abhay Deol, Katrina Kaif and others.

The lyrics of this song are penned by Javed Akhtar while music is composed by Shankar Ehsaan Loy. 


Song: Senorita
Singer: Farhan Akhtar, Hrithik Roshan, Abhay DeolMaría del Mar Fernández
Music Director: Shankar Ehsaan Loy
Movie: Zindagi Na Milegi Dobara
Music Label: T- Series

For Latest Updates:

SUBSCRIBE our channel for unlimited entertainment
http://www.youtube.com/tseries

 


Like us on Facebook
http://www.facebook.com/tseriesmusic

Follow us
http://www.twitter.com/_Tseries

--------------------
""zindagi na milegi dobara"" ""senorita full song"" ""senorita zindagi na milegi dobara"" ""senorita song"" ""senorita zindagi na milegi dobara full hd"" ""zindagi na milegi dobara senorita full song"" ""zindagi na milegi dobara senorita full hd song""",577712,7194,104412685
iFkoP8y9648,REAL,Chatur's speech - Funny scene | 3 Idiots | Aamir Khan | R Madhavan | Sharman Joshi | Omi Vaidya,"Subscribe Now & stay updated - http://bit.ly/VVC_Subscribe

The epic funny scene from 3 Idiots.

To get all our latest updates follow us on: 
Facebook: https://www.facebook.com/vinodchoprafilms/
Twitter: https://twitter.com/VVCFilms
Instagram: https://www.instagram.com/vidhuvinodchoprafilms/",394339,9010,27194055
1J76wN0TPI4,REAL,Sanju | Official Trailer | Ranbir Kapoor | Rajkumar Hirani | Releasing on 29th June,"Few lives in our times are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends, he himself became a film star, and then saw dizzying heights and darkest depths: adulation of die-hard fans, unending battles with various addictions, brushes with the underworld, prison terms, loss of loved ones, and the haunting speculation that he might or might not be a terrorist.

Sanju is a hilarious and heartbreaking exploration of one man’s battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking “did this really happen?” This is one such unbelievable story that happens to be true.

Starring: Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Anushka Sharma, Sonam Kapoor, Dia Mirza, Vicky Kaushal, Jim Sarbh and Boman Irani. 
 
Directed by: Rajkumar Hirani. 
 
Produced by: Vinod Chopra Films and Rajkumar Hirani Films in association with Fox Star Studios.


Social Media Links
Facebook: https://www.facebook.com/starstudios/
Twitter: https://twitter.com/starstudios_
Instagram: https://instagram.com/starstudios?igshid=MzRlODBiNWFlZA==",1045773,79119,78144085
rRr1qiJRsXk,REAL,Sanju | Official Teaser | Ranbir Kapoor | Rajkumar Hirani,"Few lives in our times are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends, he himself became a film star, and then saw dizzying heights and darkest depths: adulation of diehard fans, unending battles with various addictions, brushes with the underworld, prison terms, loss of loved ones, and the haunting speculation that he might or might not be a terrorist.

Sanju is in turns a hilarious and heartbreaking exploration of one man’s battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking “did this really happen?” This is one such unbelievable story that happens to be true.

Starring: Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Anushka Sharma, Sonam Kapoor, Dia Mirza, Vicky Kaushal, Jim Sarbh and Boman Irani. 
 
Directed by: Rajkumar Hirani. 
 
Produced by: Vinod Chopra Films and Rajkumar Hirani Films in association with Fox Star Studios.


Social Media Links
Facebook: https://www.facebook.com/starstudios/
Twitter: https://twitter.com/starstudios_
Instagram: https://instagram.com/starstudios?igshid=MzRlODBiNWFlZA==",882151,44376,65022730
Ngimy3GpHS0,REAL,Wake Up Sid Trailer,"Check out the first look of the most exciting movie of the year ""Wake Up Sid"" starring Ranbir Kapoor & Konkana Sen",8221,255,737778
YjMSttRJrhA,REAL,"‘Raazi’ Official Trailer | Alia Bhatt, Vicky Kaushal | Directed by Meghna Gulzar | 11th May 2018","Watch the Official Trailer of ‘Raazi’ starring Alia Bhatt and Vicky Kaushal amongst others.

Raazi is based on a true story of a young girl, who was sent to Pakistan in 1971, to source out any information she could, as war was becoming imminent between India and Pakistan. It is the journey of an ordinary Indian girl, in extraordinary circumstances.

राज़ी एक युवा लड़की की सच्ची कहानी पर आधारित है, जिसे 1971 में पाकिस्तान भेजा गया था, ताकि वह किसी भी जानकारी को उजागर कर सके, क्योंकि भारत और पाकिस्तान के बीच युद्ध बड़े अंदाज़े में हो रहा था। यह एक साधारण भारतीय लड़की की यात्रा है, असाधारण परिस्थितियों में।

Release Date: 11th May 2018
Directed by: Meghna Gulzar
Produced by: Vineet Jain, Karan Johar, Hiroo Yash Johar & Apoorva Mehta 
Co-produced by: Priti Shahani 
Screenplay: Bhavani Iyer & Meghna Gulzar
Director of Photography: Jay I. Patel
Music: Shankar Ehsaan Loy
Lyrics: Gulzar
Music on: Zee Music Company

Join the conversation - #Raazi

Subscribe for Regular Updates
http://goo.gl/tBtxtt

Like us on 
http://www.facebook.com/DharmaMovies

Follow us on
http://www.twitter.com/DharmaMovies
https://www.instagram.com/dharmamovies

Circle us on Google+
https://plus.google.com/+DharmaMovies",337509,17346,33064449
